Año,Mes,Código Presupuestal,"Fuente de 
Financiación",Recurso,Situado,Denominación del Rubro,Apropiación Inicial (0),Adiciones (a),Reducciones (b),Aplazamientos (c),Créditos (d),Contracréditos (e),Total Modificaciones Presupuestales (f) ,Apropiación Vigente (1),Certificados Acumulados (2),Compromisos Acumulados (3),Obligaciones Acumuladas (4),Pagos Acumulados (5)
2024,JULIO,A-01-01-03-030,PROPIOS,20,CSF,BONIFICACIÓN DE DIRECCIÓN,137942192,0,0,0,0,0,0,137942192,137942192,66532965,66532965,66532965
2024,JULIO,A-01-01-04,PROPIOS,20,CSF,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,7134940000,0,0,0,0,0,0,7134940000,0,0,0,0
2024,JULIO,A-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,22397242000,0,0,0,1212840734.39,1212840734.39,0,22397242000,22313939864.86,19549833112.9,10407195306.46,10261124441.46
2024,JULIO,A-02-01,PROPIOS,20,CSF,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,128000000,0,0,0,21520000,0,21520000,149520000,147471428,125957391.54,125957391.54,125957391.54
2024,JULIO,A-02-01-01,PROPIOS,20,CSF,ACTIVOS FIJOS,128000000,0,0,0,21520000,0,21520000,149520000,147471428,125957391.54,125957391.54,125957391.54
2024,JULIO,A-02-01-01-003,PROPIOS,20,CSF,ACTIVOS FIJOS NO CLASIFICADOS COMO MAQUINARIA Y EQUIPO,125000000,0,0,0,20000,0,20000,125020000,124971428,124957391.54,124957391.54,124957391.54
2024,JULIO,A-02-01-01-003-008,PROPIOS,20,CSF,MUEBLES INSTRUMENTOS MUSICALES ARTÍCULOS DE DEPORTE Y ANTIGÜEDADES,125000000,0,0,0,20000,0,20000,125020000,124971428,124957391.54,124957391.54,124957391.54
2024,JULIO,A-02-01-01-004,PROPIOS,20,CSF,MAQUINARIA Y EQUIPO,3000000,0,0,0,21500000,0,21500000,24500000,22500000,1000000,1000000,1000000
2024,JULIO,A-02-01-01-004-005,PROPIOS,20,CSF,"MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMÁTICA",0,0,0,0,21500000,0,21500000,21500000,21500000,0,0,0
2024,JULIO,A-02-01-01-004-007,PROPIOS,20,CSF,EQUIPO Y APARATOS DE RADIO TELEVISIÓN Y COMUNICACIONES,3000000,0,0,0,0,0,0,3000000,1000000,1000000,1000000,1000000
2024,JULIO,A-02-02,PROPIOS,20,CSF,ADQUISICIONES DIFERENTES DE ACTIVOS,22269242000,0,0,0,1191320734.39,1212840734.39,-21520000,22247722000,22166468436.86,19423875721.36,10281237914.92,10135167049.92
2024,JULIO,A-02-02-01,PROPIOS,20,CSF,MATERIALES Y SUMINISTROS,533560629,0,0,0,170951757.15,89059023.35,81892733.8,615453362.8,597541806.65,246053221.68,124574473.14,121052377.9
2024,JULIO,A-02-02-01-002,PROPIOS,20,CSF,PRODUCTOS ALIMENTICIOS BEBIDAS Y TABACO; TEXTILES PRENDAS DE VESTIR Y PRODUCTOS DE CUERO,231500000,0,0,0,32150530,30331613.02,1818916.98,233318916.98,227389498.18,55378458.65,35264008.71,35193427.51
2024,JULIO,A-02-02-01-002-003,PROPIOS,20,CSF,PRODUCTOS DE MOLINERÍA ALMIDONES Y PRODUCTOS DERIVADOS DEL ALMIDÓN; OTROS PRODUCTOS ALIMENTICIOS,101000000,0,0,0,0,22391613.02,-22391613.02,78608386.98,73678968.18,52875865.97,34141332.03,34070750.83
2024,JULIO,A-02-02-01-002-007,PROPIOS,20,CSF,ARTÍCULOS TEXTILES (EXCEPTO PRENDAS DE VESTIR),2500000,0,0,0,2215280,0,2215280,4715280,3715280,2499575.68,1119659.68,1119659.68
2024,JULIO,A-02-02-01-002-008,PROPIOS,20,CSF,DOTACIÓN (PRENDAS DE VESTIR Y CALZADO),128000000,0,0,0,29935250,7940000,21995250,149995250,149995250,3017,3017,3017
2024,JULIO,A-02-02-01-003,PROPIOS,20,CSF,OTROS BIENES TRANSPORTABLES (EXCEPTO PRODUCTOS METÁLICOS MAQUINARIA Y EQUIPO),281060629,0,0,0,82445162.15,39450307.01,42994855.14,324055484.14,316692052.87,145683841.31,68874522.71,68493103.11
2024,JULIO,A-02-02-01-003-002,PROPIOS,20,CSF,PASTA O PULPA PAPEL Y PRODUCTOS DE PAPEL; IMPRESOS Y ARTÍCULOS SIMILARES,120811603,0,0,0,36611250.15,10400000,26211250.15,147022853.15,145022853.15,11806607.53,6266044.98,6266044.98
2024,JULIO,A-02-02-01-003-003,PROPIOS,20,CSF,PRODUCTOS DE HORNOS DE COQUE; PRODUCTOS DE REFINACIÓN DE PETRÓLEO Y COMBUSTIBLE NUCLEAR,70953204,0,0,0,0,8169217.01,-8169217.01,62783986.99,59783986.99,59781143.91,39600972.45,39600972.45
2024,JULIO,A-02-02-01-003-004,PROPIOS,20,CSF,QUÍMICOS BÁSICOS,0,0,0,0,140280,0,140280,140280,140280,140280,0,0
2024,JULIO,A-02-02-01-003-005,PROPIOS,20,CSF,OTROS PRODUCTOS QUÍMICOS; FIBRAS ARTIFICIALES (O FIBRAS INDUSTRIALES HECHAS POR EL HOMBRE),6525046,0,0,0,21958533,9216500,12742033,19267079,18403647.73,14623908.55,4118576.5,3737156.9
2024,JULIO,A-02-02-01-003-006,PROPIOS,20,CSF,PRODUCTOS DE CAUCHO Y PLÁSTICO,45441533,0,0,0,7357946,4545702,2812244,48253777,48253777,29413257.36,11660355.82,11660355.82
2024,JULIO,A-02-02-01-003-007,PROPIOS,20,CSF,VIDRIO Y PRODUCTOS DE VIDRIO Y OTROS PRODUCTOS NO METÁLICOS N.C.P.,1000000,0,0,0,15577153,3000000,12577153,13577153,13577153,13094403.36,353965.36,353965.36
2024,JULIO,A-02-02-01-003-008,PROPIOS,20,CSF,OTROS BIENES TRANSPORTABLES N.C.P.,36329243,0,0,0,800000,4118888,-3318888,33010355,31510355,16824240.6,6874607.6,6874607.6
2024,JULIO,A-02-02-01-004,PROPIOS,20,CSF,PRODUCTOS METÁLICOS Y PAQUETES DE SOFTWARE,21000000,0,0,0,56356065,19277103.32,37078961.68,58078961.68,53460255.6,44990921.72,20435941.72,17365847.28
2024,JULIO,A-02-02-01-004-002,PROPIOS,20,CSF,PRODUCTOS METÁLICOS ELABORADOS (EXCEPTO MAQUINARIA Y EQUIPO),0,0,0,0,25894413,0,25894413,25894413,25047545.43,22003059.89,14434199.89,12435105.45
2024,JULIO,A-02-02-01-004-003,PROPIOS,20,CSF,MAQUINARIA PARA USO GENERAL,0,0,0,0,1052790,0,1052790,1052790,1052790,1052790,0,0
2024,JULIO,A-02-02-01-004-005,PROPIOS,20,CSF,MAQUINARIA DE OFICINA CONTABILIDAD E INFORMÁTICA,5000000,0,0,0,0,4998000,-4998000,2000,2000,819.43,819.43,819.43
2024,JULIO,A-02-02-01-004-006,PROPIOS,20,CSF,MAQUINARIA Y APARATOS ELÉCTRICOS,3000000,0,0,0,25546862,6386597.64,19160264.36,22160264.36,20013031.13,18451499.14,2518169.14,2518169.14
2024,JULIO,A-02-02-01-004-007,PROPIOS,20,CSF,"EQUIPO Y APARATOS DE RADIO, TELEVISIÓN Y COMUNICACIONES",13000000,0,0,0,1200000,7892505.68,-6692505.68,6307494.32,4682889.04,3482753.26,3482753.26,2411753.26
2024,JULIO,A-02-02-01-004-008,PROPIOS,20,CSF,"APARATOS MÉDICOS, INSTRUMENTOS ÓPTICOS Y DE PRECISIÓN, RELOJES",0,0,0,0,2662000,0,2662000,2662000,2662000,0,0,0
2024,JULIO,A-02-02-02,PROPIOS,20,CSF,ADQUISICIÓN DE SERVICIOS,21735681371,0,0,0,1020368977.24,1123781711.04,-103412733.8,21632268637.2,21568926630.21,19177822499.68,10156663441.78,10014114672.02
2024,JULIO,A-02-02-02-005,PROPIOS,20,CSF,SERVICIOS DE LA CONSTRUCCIÓN,12738467,0,0,0,0,8315242,-8315242,4423225,4423225,4421414.46,189.46,189.46
2024,JULIO,A-02-02-02-005-004,PROPIOS,20,CSF,SERVICIOS DE CONSTRUCCIÓN,12738467,0,0,0,0,8315242,-8315242,4423225,4423225,4421414.46,189.46,189.46
2024,JULIO,A-02-02-02-006,PROPIOS,20,CSF,"COMERCIO Y DISTRIBUCIÓN; ALOJAMIENTO; SERVICIOS DE SUMINISTRO DE COMIDAS Y BEBIDAS; SERVICIOS DE TRANSPORTE; Y SERVICIOS DE DISTRIBUCIÓN DE ELECTRICIDAD, GAS Y AGUA",1115865651,0,0,0,108379421,173080586.35,-64701165.35,1051164485.65,1027349172.64,619659655.44,94449332.44,94449332.44
2024,JULIO,A-02-02-02-006-003,PROPIOS,20,CSF,ALOJAMIENTO; SERVICIOS DE SUMINISTROS DE COMIDAS Y BEBIDAS,50000000,0,0,0,0,19123641.6,-19123641.6,30876358.4,16905969.15,16900977.81,16900977.81,16900977.81
2024,JULIO,A-02-02-02-006-004,PROPIOS,20,CSF,SERVICIOS DE TRANSPORTE DE PASAJEROS,35000000,0,0,0,0,35000000,-35000000,0,0,0,0,0
2024,JULIO,A-02-02-02-006-005,PROPIOS,20,CSF,SERVICIOS DE TRANSPORTE DE CARGA,5000000,0,0,0,0,3098000,-3098000,1902000,1902000,1900018.72,18.72,18.72
2024,JULIO,A-02-02-02-006-007,PROPIOS,20,CSF,SERVICIOS DE APOYO AL TRANSPORTE,60000000,0,0,0,0,27058153.75,-27058153.75,32941846.25,23096922.49,23091963.52,19675473.52,19675473.52
2024,JULIO,A-02-02-02-006-008,PROPIOS,20,CSF,SERVICIOS POSTALES Y DE MENSAJERÍA,575865651,0,0,0,108379421,0,108379421,684245072,684245072,575875626.47,55981793.47,55981793.47
2024,JULIO,A-02-02-02-006-009,PROPIOS,20,CSF,SERVICIOS DE DISTRIBUCIÓN DE ELECTRICIDAD GAS Y AGUA (POR CUENTA PROPIA),390000000,0,0,0,0,88800791,-88800791,301199209,301199209,1891068.92,1891068.92,1891068.92
2024,JULIO,A-02-02-02-007,PROPIOS,20,CSF,"SERVICIOS FINANCIEROS Y SERVICIOS CONEXOS, SERVICIOS INMOBILIARIOS Y SERVICIOS DE ARRENDAMIENTO Y LEASING",12030383236,0,0,0,17805868,397513073.21,-379707205.21,11650676030.79,11650675730.79,10888186328.04,6758373151.25,6758373151.25
2024,JULIO,A-02-02-02-007-001,PROPIOS,20,CSF,SERVICIOS FINANCIEROS Y SERVICIOS CONEXOS,1914398585,0,0,0,17805868,0,17805868,1932204453,1932204453,1910123453,1891898585,1891898585
2024,JULIO,A-02-02-02-007-002,PROPIOS,20,CSF,SERVICIOS INMOBILIARIOS,10099714462,0,0,0,0,394407649.21,-394407649.21,9705306812.79,9705306812.79,8967792680.79,4866474561,4866474561
2024,JULIO,A-02-02-02-007-003,PROPIOS,20,CSF,SERVICIOS DE ARRENDAMIENTO O ALQUILER SIN OPERARIO,16270189,0,0,0,0,3105424,-3105424,13164765,13164465,10270194.25,5.25,5.25
2024,JULIO,A-02-02-02-008,PROPIOS,20,CSF,SERVICIOS PRESTADOS A LAS EMPRESAS Y SERVICIOS DE PRODUCCIÓN,7819768089,0,0,0,787883688.24,428646610,359237078.24,8179005167.24,8154316311,7144234514.61,3215673394.5,3122232543.74
2024,JULIO,A-02-02-02-008-002,PROPIOS,20,CSF,SERVICIOS JURÍDICOS Y CONTABLES,2019600000,0,0,0,6850000,267878923,-261028923,1758571077,1756211077,1754906890.76,803163558.76,774763558.76
2024,JULIO,A-02-02-02-008-003,PROPIOS,20,CSF,"SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS (EXCEPTO LOS SERVICIOS DE INVESTIGACION, URBANISMO, JURÍDICOS Y DE CONTABILIDAD)",3432716328,0,0,0,761502836,15075001,746427835,4179144163,4158874456,3404591318.62,1484701973.62,1429301973.62
2024,JULIO,A-02-02-02-008-004,PROPIOS,20,CSF,SERVICIOS DE TELECOMUNICACIONES TRANSMISIÓN Y SUMINISTRO DE INFORMACIÓN,126060000,0,0,0,0,47067000,-47067000,78993000,78993000,21525929.38,8864329.38,8864329.38
2024,JULIO,A-02-02-02-008-005,PROPIOS,20,CSF,SERVICIOS DE SOPORTE,1621128348,0,0,0,16575001,45355012,-28780011,1592348337,1592348337,1395336848.07,664878297.19,656178297.19
2024,JULIO,A-02-02-02-008-007,PROPIOS,20,CSF,SERVICIOS DE MANTENIMIENTO REPARACIÓN E INSTALACIÓN (EXCEPTO SERVICIOS DE CONSTRUCCIÓN),239261533,0,0,0,0,53270674,-53270674,185990859,185990859,185981661.5,67395821.79,67395821.79
2024,JULIO,A-02-02-02-008-009,PROPIOS,20,CSF,OTROS SERVICIOS DE FABRICACIÓN; SERVICIOS DE EDICIÓN IMPRESIÓN Y REPRODUCCIÓN; SERVICIOS DE RECUPERACIÓN DE MATERIALES,381001880,0,0,0,2955851.24,0,2955851.24,383957731.24,381898582,381891866.28,186669413.76,185728563
2024,JULIO,A-02-02-02-009,PROPIOS,20,CSF,SERVICIOS PARA LA COMUNIDAD SOCIALES Y PERSONALES,656925928,0,0,0,106300000,48765500,57534500,714460428,714460428,503623809.75,70470596.75,21362677.75
2024,JULIO,A-02-02-02-009-002,PROPIOS,20,CSF,SERVICIOS DE EDUCACIÓN,168000000,0,0,0,106300000,0,106300000,274300000,274300000,168000000,35820000,0
2024,JULIO,A-02-02-02-009-003,PROPIOS,20,CSF,SERVICIOS PARA EL CUIDADO DE LA SALUD HUMANA Y SERVICIOS SOCIALES,24925928,0,0,0,0,14887500,-14887500,10038428,10038428,7926304.52,4628376.52,4628376.52
2024,JULIO,A-02-02-02-009-004,PROPIOS,20,CSF,SERVICIOS DE ALCANTARILLADO RECOLECCIÓN TRATAMIENTO Y DISPOSICIÓN DE DESECHOS Y OTROS SERVICIOS DE SANEAMIENTO AMBIENTAL,3000000,0,0,0,0,0,0,3000000,3000000,685149,685149,685149
2024,JULIO,A-02-02-02-009-006,PROPIOS,20,CSF,"SERVICIOS RECREATIVOS, CULTURALES Y DEPORTIVOS",261680004,0,0,0,0,26273000,-26273000,235407004,235407004,185306728.7,14407031.7,1119112.7
2024,JULIO,A-02-02-02-009-007,PROPIOS,20,CSF,OTROS SERVICIOS,199319996,0,0,0,0,7605000,-7605000,191714996,191714996,141705627.53,14930039.53,14930039.53
2024,JULIO,A-02-02-02-010,PROPIOS,20,CSF,VIÁTICOS DE LOS FUNCIONARIOS EN COMISIÓN,100000000,0,0,0,0,67460699.48,-67460699.48,32539300.52,17701762.78,17696777.38,17696777.38,17696777.38
2024,JULIO,A-03,NACIÓN,10,CSF,TRANSFERENCIAS CORRIENTES,10647256000,0,0,0,0,0,0,10647256000,3495226813.1,3495215975.86,2357215912.86,2357215912.86
2024,JULIO,A-03,PROPIOS,20,CSF,TRANSFERENCIAS CORRIENTES,5638845092,0,0,0,0,0,0,5638845092,215720000,25529075,4840733,4840733
2024,JULIO,A-03-03,PROPIOS,20,CSF,A ENTIDADES DEL GOBIERNO,5423125092,0,0,0,0,0,0,5423125092,0,0,0,0
2024,JULIO,A-03-03-01,PROPIOS,20,CSF,A ÓRGANOS DEL PGN,5423125092,0,0,0,0,0,0,5423125092,0,0,0,0
2024,JULIO,A-03-03-01-999,PROPIOS,20,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,5423125092,0,0,0,0,0,0,5423125092,0,0,0,0
2024,JULIO,A-03-04,PROPIOS,20,CSF,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,215720000,0,0,0,0,0,0,215720000,215720000,25529075,4840733,4840733
2024,JULIO,A-03-04-02,PROPIOS,20,CSF,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,215720000,0,0,0,0,0,0,215720000,215720000,25529075,4840733,4840733
2024,JULIO,A-03-04-02-012,PROPIOS,20,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),215720000,0,0,0,0,0,0,215720000,215720000,25529075,4840733,4840733
2024,JULIO,A-03-04-02-012-001,PROPIOS,20,CSF,INCAPACIDADES (NO DE PENSIONES),59277258,0,0,0,0,0,0,59277258,59277258,24167310,3478968,3478968
2024,JULIO,A-03-04-02-012-002,PROPIOS,20,CSF,LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),156442742,0,0,0,0,0,0,156442742,156442742,1361765,1361765,1361765
2024,JULIO,A-03-10,NACIÓN,10,CSF,SENTENCIAS Y CONCILIACIONES,10647256000,0,0,0,0,0,0,10647256000,3495226813.1,3495215975.86,2357215912.86,2357215912.86
2024,JULIO,A-03-10-01,NACIÓN,10,CSF,FALLOS NACIONALES,10647256000,0,0,0,0,0,0,10647256000,3495226813.1,3495215975.86,2357215912.86,2357215912.86
2024,JULIO,A-03-10-01-001,NACIÓN,10,CSF,SENTENCIAS,5323628000,0,0,0,0,0,0,5323628000,1521669850.37,1521659061.53,383658998.53,383658998.53
2024,JULIO,A-03-10-01-003,NACIÓN,10,CSF,LAUDOS ARBITRALES,5323628000,0,0,0,0,0,0,5323628000,1973556962.73,1973556914.33,1973556914.33,1973556914.33
2024,JULIO,A-08,PROPIOS,20,CSF,GASTOS POR TRIBUTOS MULTAS SANCIONES E INTERESES DE MORA,16069012000,0,0,0,0,0,0,16069012000,0,0,0,0
2024,JULIO,A-08-04,PROPIOS,20,CSF,CONTRIBUCIONES,16069012000,0,0,0,0,0,0,16069012000,0,0,0,0
2024,JULIO,A-08-04-01,PROPIOS,20,CSF,CUOTA DE FISCALIZACIÓN Y AUDITAJE,16069012000,0,0,0,0,0,0,16069012000,0,0,0,0
2024,JULIO,B,NACIÓN,11,SSF,SERVICIO DE LA DEUDA PÚBLICA,112491124000,0,0,0,0,0,0,112491124000,0,0,0,0
2024,JULIO,B,NACIÓN,11,CSF,SERVICIO DE LA DEUDA PÚBLICA,1427021447000,0,0,0,0,0,0,1427021447000,1157051951324,1157051951324,1157051951324,1157051951324
2024,JULIO,B-10,NACIÓN,11,SSF,SERVICIO DE LA DEUDA PÚBLICA INTERNA,112491124000,0,0,0,0,0,0,112491124000,0,0,0,0
2024,JULIO,B-10,NACIÓN,11,CSF,SERVICIO DE LA DEUDA PÚBLICA INTERNA,1427021447000,0,0,0,0,0,0,1427021447000,1157051951324,1157051951324,1157051951324,1157051951324
2024,JULIO,B-10-01,NACIÓN,11,SSF,PRINCIPAL,112491124000,0,0,0,0,0,0,112491124000,0,0,0,0
2024,JULIO,B-10-01-02,NACIÓN,11,SSF,PRÉSTAMOS,112491124000,0,0,0,0,0,0,112491124000,0,0,0,0
2024,JULIO,B-10-01-02-001,NACIÓN,11,SSF,NACIÓN,112491124000,0,0,0,0,0,0,112491124000,0,0,0,0
2024,JULIO,B-10-04,NACIÓN,11,CSF,FONDO DE CONTINGENCIAS,1427021447000,0,0,0,0,0,0,1427021447000,1157051951324,1157051951324,1157051951324,1157051951324
2024,JULIO,B-10-04-01,NACIÓN,11,CSF,APORTES AL FONDO DE CONTINGENCIAS,1427021447000,0,0,0,0,0,0,1427021447000,1157051951324,1157051951324,1157051951324,1157051951324
2024,JULIO,C,NACIÓN,10,CSF,INVERSIÓN,7320175388722,951015212759,2115223820015,1164208607256,2672824112,2672824112,-2328417214512,6155966781466,5876971866910.76,5709027820445.2,1728698594273.34,1728622731383.34
2024,JULIO,C,PROPIOS,20,CSF,INVERSIÓN,153689150908,0,0,0,0,0,0,153689150908,151894637770,151852127918,77517944614.75,74728447512.34
2024,JULIO,C-2401,NACIÓN,10,CSF,INFRAESTRUCTURA RED VIAL PRIMARIA,7153266094769,918059142023,2080060581871,1162001439848,0,0,-2324002879696,5991264654921,5737548502125.96,5577937006315.4,1706387536164.4,1706366270469.4
2024,JULIO,C-2401-0600,NACIÓN,10,CSF,INTERSUBSECTORIAL TRANSPORTE,7153266094769,918059142023,2080060581871,1162001439848,0,0,-2324002879696,5991264654921,5737548502125.96,5577937006315.4,1706387536164.4,1706366270469.4
2024,JULIO,C-2401-0600-38,NACIÓN,10,CSF,MEJORAMIENTO APOYO ESTATAL PROYECTO DE CONCESIÓN RUTA DEL SOL SECTOR III   CESAR BOLÍVAR MAGDALENA,256267908309,0,0,0,0,0,0,256267908309,256267908309,256267908309,57521944628,57521944628
2024,JULIO,C-2401-0600-38- 51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",256267908309,0,0,0,0,0,0,256267908309,256267908309,256267908309,57521944628,57521944628
2024,JULIO,C-2401-0600-38- 51102D-2401070,NACIÓN,10,CSF,VÍA PRIMARIA CONCESIONADA,256267908309,0,0,0,0,0,0,256267908309,256267908309,256267908309,57521944628,57521944628
2024,JULIO,C-2401-0600-38-51102D-2401070-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,256267908309,0,0,0,0,0,0,256267908309,256267908309,256267908309,57521944628,57521944628
2024,JULIO,C-2401-0600-54,NACIÓN,10,CSF,MEJORAMIENTO DE LA CONCESIÓN ARMENIA PEREIRA MANIZALES  RISARALDA CALDAS QUINDIO VALLE DEL CAUCA,3282994168,0,0,0,0,0,0,3282994168,3282994168,3282994168,0,0
2024,JULIO,C-2401-0600-54-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",3282994168,0,0,0,0,0,0,3282994168,3282994168,3282994168,0,0
2024,JULIO,C-2401-0600-54-51102D-2401070,NACIÓN,10,CSF,VÍA PRIMARIA CONCESIONADA,3282994168,0,0,0,0,0,0,3282994168,3282994168,3282994168,0,0
2024,JULIO,C-2401-0600-54-51102D-2401070-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,3282994168,0,0,0,0,0,0,3282994168,3282994168,3282994168,0,0
2024,JULIO,C-2401-0600-59,NACIÓN,10,CSF,MEJORAMIENTO CONSTRUCCIÓN REHABILITACIÓN MANTENIMIENTO Y OPERACIÓN DEL CORREDOR VIAL PAMPLONA - CUCÚTA DEPARTAMENTO DE   NORTE DE SANTANDER,397887950228,0,0,0,0,0,0,397887950228,397887950228,397887950228,69934236737,69934236737
2024,JULIO,C-2401-0600-59-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",397887950228,0,0,0,0,0,0,397887950228,397887950228,397887950228,69934236737,69934236737
2024,JULIO,C-2401-0600-59-51102D-2401074,NACIÓN,10,CSF,VÍA PRIMARIA INTERVENIDA Y EN OPERACIÓN,397887950228,0,0,0,0,0,0,397887950228,397887950228,397887950228,69934236737,69934236737
2024,JULIO,C-2401-0600-59-51102D-2401074-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,397887950228,0,0,0,0,0,0,397887950228,397887950228,397887950228,69934236737,69934236737
2024,JULIO,C-2401-0600-60,NACIÓN,10,CSF,MEJORAMIENTO  CONSTRUCCIÓN REHABILITACIÓN MANTENIMIENTO  Y OPERACIÓN DEL CORREDOR BUCARAMANGA BARRANCABERMEJA YONDÓ EN LOS DEPARTAMENTOS DE   ANTIOQUIA SANTANDER,226206278281,0,0,0,0,0,0,226206278281,226206278281,226206278281,50352348445,50352348445
2024,JULIO,C-2401-0600-60- 51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",226206278281,0,0,0,0,0,0,226206278281,226206278281,226206278281,50352348445,50352348445
2024,JULIO,C-2401-0600-60- 51102D-2401074,NACIÓN,10,CSF,VÍA PRIMARIA INTERVENIDA Y EN OPERACIÓN,226206278281,0,0,0,0,0,0,226206278281,226206278281,226206278281,50352348445,50352348445
2024,JULIO,C-2401-0600-60-51102D-2401074-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,226206278281,0,0,0,0,0,0,226206278281,226206278281,226206278281,50352348445,50352348445
2024,JULIO,C-2401-0600-61,NACIÓN,10,CSF,CONSTRUCCIÓN OPERACIÓN Y MANTENIMIENTO DE LA CONCESIÓN AUTOPISTA CONEXIÓN PACIFICO 1 - AUTOPISTAS PARA LA PROSPERIDAD ANTIOQUIA,328067493851,0,0,0,0,0,0,328067493851,328067493851,328067493851,86548107920,86548107920
2024,JULIO,C-2401-0600-61-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",328067493851,0,0,0,0,0,0,328067493851,328067493851,328067493851,86548107920,86548107920
2024,JULIO,C-2401-0600-61-51102D-2401074,NACIÓN,10,CSF,VÍA PRIMARIA INTERVENIDA Y EN OPERACIÓN,328067493851,0,0,0,0,0,0,328067493851,328067493851,328067493851,86548107920,86548107920
2024,JULIO,C-2401-0600-61-51102D-2401074-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,328067493851,0,0,0,0,0,0,328067493851,328067493851,328067493851,86548107920,86548107920
2024,JULIO,C-2401-0600-62,NACIÓN,10,CSF,REHABILITACIÓN CONSTRUCCIÓN MEJORAMIENTO OPERACIÓN Y MANTENIMIENTO DE LA CONCESIÓN AUTOPISTA AL RIO MAGDALENA 2 DEPARTAMENTOS DE ANTIOQUIA SANTANDER,317949718406,0,0,0,0,0,0,317949718406,317949718406,317949718406,100987624227,100987624227
2024,JULIO,C-2401-0600-62-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",317949718406,0,0,0,0,0,0,317949718406,317949718406,317949718406,100987624227,100987624227
2024,JULIO,C-2401-0600-62-51102D-2401074,NACIÓN,10,CSF,VÍA PRIMARIA INTERVENIDA Y EN OPERACIÓN,317949718406,0,0,0,0,0,0,317949718406,317949718406,317949718406,100987624227,100987624227
2024,JULIO,C-2401-0600-62-51102D-2401074-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,317949718406,0,0,0,0,0,0,317949718406,317949718406,317949718406,100987624227,100987624227
2024,JULIO,C-2401-0600-63,NACIÓN,10,CSF,MEJORAMIENTO REHABILITACIÓN CONSTRUCCIÓN MANTENIMIENTO Y OPERACIÓN DEL CORREDOR SANTANA - MOCOA - NEIVA DEPARTAMENTOS DE  HUILA PUTUMAYO CAUCA,228384125855,0,0,0,0,0,0,228384125855,228384125855,228384125855,84858091190,84858091190
2024,JULIO,C-2401-0600-63-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",228384125855,0,0,0,0,0,0,228384125855,228384125855,228384125855,84858091190,84858091190
2024,JULIO,C-2401-0600-63-51102D-2401074,NACIÓN,10,CSF,VÍA PRIMARIA INTERVENIDA Y EN OPERACIÓN,228384125855,0,0,0,0,0,0,228384125855,228384125855,228384125855,84858091190,84858091190
